ID,Pos_0,Pos_1,Pos_2,SequenceID,TimeIndex,TransportID
136232,38.53912734985,-393.68637084961,-159.86116027832,0,14833,190587
136233,38.80723953247,-396.61526489258,-159.34284973145,0,14933,190587
136234,38.9882850647,-398.56527709961,-158.98432922363,0,15000,190587
136235,39.17191314697,-400.51290893555,-158.61433410645,0,15067,190587
136236,39.35887527466,-402.4577331543,-158.23139953613,0,15133,190587
136237,39.54878997803,-404.39764404297,-157.8257598877,0,15200,190587
136238,39.7405090332,-406.33218383789,-157.39582824707,0,15267,190587
136239,39.93370437622,-408.2624206543,-156.94802856445,0,15333,190587
136240,40.1282119751,-410.189453125,-156.48678588867,0,15400,190587
136241,40.42218017578,-413.07559204102,-155.77766418457,0,15500,190587
136242,41.21961212158,-420.76403808594,-153.86059570313,0,15767,190587
136243,41.42320251465,-422.69049072266,-153.4009552002,0,15833,190587
136244,41.52611160278,-423.65603637695,-153.18170166016,0,15867,190587
136245,41.63011932373,-424.62420654297,-152.97508239746,0,15900,190587
136246,41.8447303772,-426.56506347656,-152.58645629883,0,15967,190587
136247,42.07604217529,-428.49899291992,-152.1739654541,0,16033,190587
136248,42.20398330688,-429.46035766602,-151.94943237305,0,16067,190587
136249,42.34990310669,-430.41235351563,-151.6981048584,0,16100,190587
136250,42.54259490967,-431.33383178711,-151.37733459473,0,16133,190587
136251,42.70092773438,-432.2160949707,-151.51118469238,0,16167,190587
136252,43.12339401245,-435.77212524414,-153.25241088867,0,16300,190587
136253,43.86301422119,-442.00085449219,-156.28790283203,0,16533,190587
136254,44.28612518311,-445.5686340332,-158.00485229492,0,16667,190587
136255,44.60380554199,-448.25082397461,-159.27922058106,0,16767,190587
136256,44.921875,-450.94046020508,-160.53749084473,0,16867,190587
136257,45.13422393799,-452.73907470703,-161.36457824707,0,16933,190587
136258,45.45388793945,-455.44418334961,-162.58882141113,0,17033,190587
136259,45.66790008545,-457.25357055664,-163.3916015625,0,17100,190587
136260,45.88234329224,-459.0696105957,-164.17890930176,0,17167,190587
136261,46.09683609009,-460.8935546875,-164.94787597656,0,17233,190587
136262,46.31093978882,-462.72537231445,-165.6978302002,0,17300,190587
136263,46.52433395386,-464.56423950195,-166.43061828613,0,17367,190587
136264,47.26568222046,-471.02099609375,-168.9443359375,0,17600,190587
136265,47.47659683228,-472.87197875977,-169.64663696289,0,17667,190587
136266,47.68732070923,-474.72964477539,-170.3311920166,0,17733,190587
136267,47.79263687134,-475.66146850586,-170.66543579102,0,17767,190587
136268,48.00321578979,-477.53137207031,-171.31581115723,0,17833,190587
136269,48.2137336731,-479.41006469727,-171.94021606445,0,17900,190587
136270,48.42420959473,-481.29769897461,-172.53729248047,0,17967,190587
136271,48.63471984863,-483.19384765625,-173.10664367676,0,18033,190587
136272,48.95165252686,-486.05084228516,-173.91654968262,0,18133,190587
136273,49.16338348389,-487.96148681641,-174.43463134766,0,18200,190587
136274,49.3751449585,-489.8757019043,-174.93942260742,0,18267,190587
136275,49.69240188599,-492.7522277832,-175.67692565918,0,18367,190587
136276,50.00861358643,-495.6335144043,-176.39599609375,0,18467,190587
136277,50.42749023438,-499.48068237305,-177.33380126953,0,18600,190587
136278,50.84151077271,-503.3323059082,-178.25534057617,0,18733,190587
136279,51.34789276123,-508.15093994141,-179.39547729492,0,18900,190587
136280,51.74265670776,-512.00988769531,-180.29418945313,0,19033,190587
136281,52.03438186646,-514.90802001953,-180.95341491699,0,19133,190587
136282,52.32378005981,-517.81060791016,-181.5940246582,0,19233,190587
136283,52.51608657837,-519.74859619141,-182.00773620606,0,19300,190587
136284,52.70841598511,-521.68933105469,-182.40821838379,0,19367,190587
136285,52.90126419067,-523.63323974609,-182.79296875,0,19433,190587
136286,53.09519577026,-525.58062744141,-183.15888977051,0,19500,190587
136287,53.29052352905,-527.53204345703,-183.50245666504,0,19567,190587
136288,53.48575973511,-529.48748779297,-183.8214263916,0,19633,190587
136289,53.68072509766,-531.44708251953,-184.11502075195,0,19700,190587
136290,53.87559509277,-533.41015625,-184.3836517334,0,19767,190587
136291,54.16822814941,-536.36022949219,-184.74433898926,0,19867,190587
136292,54.36392211914,-538.32952880859,-184.96208190918,0,19933,190587
136293,54.5604133606,-540.30010986328,-185.16751098633,0,20000,190587
136294,55.35679626465,-548.18579101563,-185.94534301758,0,20267,190587
136295,55.65886306763,-551.14483642578,-186.2121887207,0,20367,190587
136296,55.86081695557,-553.11883544922,-186.37550354004,0,20433,190587
136297,56.0630569458,-555.09393310547,-186.52409362793,0,20500,190587
136298,56.26541900635,-557.07019042969,-186.65515136719,0,20567,190587
136299,56.46775436401,-559.04779052734,-186.7657623291,0,20633,190587
136300,56.56884765625,-560.03698730469,-186.81237792969,0,20667,190587
136301,56.77079391479,-562.01629638672,-186.88604736328,0,20733,190587
136302,56.97294235229,-563.99645996094,-186.93231201172,0,20800,190587
136303,57.17601394653,-565.97686767578,-186.95263671875,0,20867,190587
136304,57.37955856323,-567.95745849609,-186.94828796387,0,20933,190587
136305,57.68462371826,-570.92785644531,-186.90132141113,0,21033,190587
136306,57.88711166382,-572.90777587891,-186.84848022461,0,21100,190587
136307,58.18850326538,-575.87725830078,-186.74761962891,0,21200,190587
136308,58.68270492554,-580.82629394531,-186.55438232422,0,21367,190587
136309,58.87749481201,-582.80572509766,-186.4659576416,0,21433,190587
136310,59.16753005981,-585.77404785156,-186.31060791016,0,21533,190587
136311,59.45568084717,-588.74151611328,-186.13821411133,0,21633,190587
136312,60.02758026123,-594.67565917969,-185.77165222168,0,21833,190587
136313,60.59746551514,-600.61065673828,-185.41584777832,0,22033,190587
136314,60.8814163208,-603.57946777344,-185.2603302002,0,22133,190587
136315,61.0707321167,-605.55950927734,-185.17256164551,0,22200,190587
136316,61.26033401489,-607.53997802734,-185.09701538086,0,22267,190587
136317,61.54471206665,-610.51141357422,-185.00291442871,0,22367,190587
136318,62.29290771484,-618.43743896484,-184.79978942871,0,22633,190587
136319,62.47467803955,-620.41912841797,-184.73817443848,0,22700,190587
136320,62.65300750732,-622.40063476563,-184.66181945801,0,22767,190587
136321,62.91463088989,-625.37255859375,-184.52894592285,0,22867,190587
136322,63.16912841797,-628.34448242188,-184.38031005859,0,22967,190587
136323,63.41524124146,-631.31610107422,-184.2131652832,0,23067,190587
136324,63.57384109497,-633.29681396484,-184.08967590332,0,23133,190587
136325,63.72732925415,-635.27722167969,-183.95533752441,0,23200,190587
136326,63.80281066895,-636.25933837891,-183.95323181152,0,23233,190587
136327,64.11466217041,-640.05499267578,-185.11573791504,0,23367,190587
136328,64.26609039307,-641.95794677734,-185.68110656738,0,23433,190587
136329,64.41304016113,-643.86590576172,-186.23066711426,0,23500,190587
136330,64.55503082275,-645.77923583984,-186.76268005371,0,23567,190587
136331,64.8362121582,-649.61315917969,-187.8006439209,0,23700,190587
136332,64.9055557251,-650.57452392578,-188.04972839356,0,23733,190587
136333,64.97116851807,-651.53887939453,-188.28765869141,0,23767,190587
136334,65.15525817871,-654.44097900391,-188.96812438965,0,23867,190587
136335,65.33023071289,-657.34814453125,-189.62861633301,0,23967,190587
136336,65.85960388184,-667.05157470703,-191.78810119629,0,24300,190587
136337,66.33955383301,-675.78814697266,-193.71430969238,0,24600,190587
136338,66.62347412109,-680.64276123047,-194.77601623535,0,24767,190587
136339,66.86852264404,-684.5263671875,-195.62057495117,0,24900,190587
136340,67.07022094727,-687.43878173828,-196.24992370606,0,25000,190587
136341,67.29457092285,-690.35040283203,-196.87541198731,0,25100,190587
136342,67.54061126709,-693.26086425781,-197.49766540527,0,25200,190587
136343,67.80628967285,-696.17059326172,-198.1157989502,0,25300,190587
136344,68.08865356445,-699.07977294922,-198.72871398926,0,25400,190587
136345,68.38358306885,-701.98907470703,-199.33503723145,0,25500,190587
136346,68.78658294678,-705.86987304688,-200.13047790527,0,25633,190587
136347,69.08599090576,-708.78332519531,-200.71472167969,0,25733,190587
136348,69.37499237061,-711.70050048828,-201.28486633301,0,25833,190587
136349,69.66803741455,-714.62133789063,-201.83424377441,0,25933,190587
136350,69.96765899658,-717.54559326172,-202.36152648926,0,26033,190587
136351,70.27210235596,-720.47277832031,-202.86840820313,0,26133,190587
136352,71.38453674316,-731.21710205078,-204.66641235352,0,26500,190587
136353,71.48548126221,-732.19555664063,-204.81977844238,0,26533,190587
136354,71.68701171875,-734.15557861328,-205.10472106934,0,26600,190587
136355,71.88779449463,-736.11981201172,-205.36097717285,0,26667,190587
136356,72.18886566162,-739.07019042969,-205.7119140625,0,26767,190587
136357,72.49321746826,-742.02172851563,-206.05084228516,0,26867,190587
136358,72.69582366943,-743.9912109375,-206.26058959961,0,26933,190587
136359,72.89682769775,-745.96246337891,-206.45414733887,0,27000,190587
136360,73.09587860107,-747.93542480469,-206.63272094727,0,27067,190587
136361,73.29299163818,-749.90960693359,-206.79878234863,0,27133,190587
136362,73.5855178833,-752.87274169922,-207.02975463867,0,27233,190587
136363,73.87483978271,-755.83734130859,-207.24424743652,0,27333,190587
136364,74.25473022461,-759.79235839844,-207.50784301758,0,27467,190587
136365,74.63045501709,-763.74884033203,-207.75434875488,0,27600,190587
136366,75.28615570068,-770.673828125,-208.17080688477,0,27833,190587
136367,76.60489654541,-784.52429199219,-208.98324584961,0,28300,190587
136368,77.37420654297,-792.43695068359,-209.45196533203,0,28567,190587
136369,77.77523040771,-796.39105224609,-209.69767761231,0,28700,190587
136370,78.08881378174,-799.35491943359,-209.88803100586,0,28800,190587
136371,78.41604614258,-802.31689453125,-210.08389282227,0,28900,190587
136372,79.20900726318,-809.224609375,-210.54534912109,0,29133,190587
136373,79.53847503662,-812.18682861328,-210.7339630127,0,29233,190587
136374,79.856300354,-815.15069580078,-210.91581726074,0,29333,190587
136375,80.26587677002,-819.10430908203,-211.15673828125,0,29467,190587
136376,81.4787979126,-830.96612548828,-211.88288879395,0,29867,190587
136377,82.37857818604,-839.86444091797,-212.4118347168,0,30167,190587
136378,82.87516021729,-844.80944824219,-212.68618774414,0,30333,190587
136379,83.27109527588,-848.76641845703,-212.8882598877,0,30467,190587
136380,83.56717681885,-851.73516845703,-213.02296447754,0,30567,190587
136381,83.8618850708,-854.70489501953,-213.13485717773,0,30667,190587
136382,84.05668640137,-856.68536376953,-213.19563293457,0,30733,190587
136383,84.24988555908,-858.66638183594,-213.24296569824,0,30800,190587
136384,84.4412612915,-860.64782714844,-213.2742767334,0,30867,190587
136385,84.63073730469,-862.62969970703,-213.28753662109,0,30933,190587
136386,84.81851959229,-864.61181640625,-213.28205871582,0,31000,190587
136387,85.0051651001,-866.59381103516,-213.26008605957,0,31067,190587
136388,85.75550842285,-874.52099609375,-213.1143951416,0,31333,190587
136389,86.03678131104,-877.49298095703,-213.0311126709,0,31433,190587
136390,86.31704711914,-880.46441650391,-212.92672729492,0,31533,190587
136391,86.69069671631,-884.42547607422,-212.76440429688,0,31667,190587
136392,87.54388427734,-893.33471679688,-212.35591125488,0,31967,190587
136393,87.83592224121,-896.30139160156,-212.17626953125,0,32067,190587
136394,88.33153533936,-901.24224853516,-211.83387756348,0,32233,190587
136395,88.53227996826,-903.21978759766,-211.72198486328,0,32300,190587
136396,88.73373413086,-905.19909667969,-211.64572143555,0,32367,190587
136397,88.83452606201,-906.18927001953,-211.62385559082,0,32400,190587
136398,88.93530273438,-907.17950439453,-211.61396789551,0,32433,190587
136399,89.03635406494,-908.16979980469,-211.61759948731,0,32467,190587
136400,89.23921966553,-910.15008544922,-211.6575012207,0,32533,190587
136401,89.54488372803,-913.11846923828,-211.77113342285,0,32633,190587
136402,89.95401763916,-917.07489013672,-211.96061706543,0,32767,190587
136403,90.159034729,-919.05352783203,-212.04611206055,0,32833,190587
136404,90.36415100098,-921.03289794922,-212.10664367676,0,32900,190587
136405,90.46667480469,-922.02288818359,-212.12118530273,0,32933,190587
136406,90.569190979,-923.01324462891,-212.12428283691,0,32967,190587
136407,90.87705230713,-925.98352050781,-212.1016998291,0,33067,190587
136408,91.08262634277,-927.96331787109,-212.05708312988,0,33133,190587
136409,91.28846740723,-929.94226074219,-211.98432922363,0,33200,190587
136410,91.21730804443,-932.15069580078,-212.00239562988,0,35833,190587
136411,91.13172912598,-933.62609863281,-212.02412414551,0,43067,190587
136412,91.13172912598,-933.62609863281,-212.02412414551,0,52033,190587
136413,91.01996612549,-932.73852539063,-212.05249023438,0,55667,190587
136414,90.89963531494,-926.57159423828,-212.08303833008,0,58833,190587
136415,90.77500152588,-924.99969482422,-212.11466979981,0,61467,190587
136416,90.6717376709,-924.00323486328,-212.12213134766,0,61500,190587
136417,90.46667480469,-922.02301025391,-212.12118530273,0,61567,190587
136418,90.36478424072,-921.0390625,-212.10676574707,0,61600,190587
136419,90.2615814209,-920.04296875,-212.08062744141,0,61633,190587
136420,90.15967559814,-919.05969238281,-212.04634094238,0,61700,190587
136421,90.0565032959,-918.06414794922,-212.0054473877,0,61733,190587
136422,89.54551696777,-913.12481689453,-211.77140808106,0,61900,190587
136423,89.3409576416,-911.13977050781,-211.68984985352,0,61967,190587
136424,89.23921966553,-910.15002441406,-211.6575012207,0,62000,190587
136425,89.03635406494,-908.16986083984,-211.61759948731,0,62067,190587
136426,88.93530273438,-907.17950439453,-211.61396789551,0,62133,190587
136427,88.83452606201,-906.18927001953,-211.62385559082,0,62167,190587
136428,88.73373413086,-905.19909667969,-211.64572143555,0,62200,190587
136429,88.53228759766,-903.21978759766,-211.72198486328,0,62267,190587
136430,88.33153533936,-901.24224853516,-211.83387756348,0,62333,190587
136431,87.93417358398,-897.28967285156,-212.10823059082,0,62467,190587
136432,87.73812103271,-895.31280517578,-212.24092102051,0,62567,190587
136433,87.54388427734,-893.33477783203,-212.35591125488,0,62633,190587
136434,87.4474105835,-892.34509277344,-212.40480041504,0,62667,190587
136435,86.78433990479,-885.41558837891,-212.72090148926,0,62933,190587
136436,86.41038513184,-881.45477294922,-212.8882598877,0,63067,190587
136437,86.13027191162,-878.48352050781,-212.99836730957,0,63167,190587
136438,85.84943389893,-875.51171875,-213.08938598633,0,63267,190587
136439,85.66136169434,-873.53021240234,-213.13626098633,0,63367,190587
136440,85.0051651001,-866.59393310547,-213.26008605957,0,63600,190587
136441,84.81851959229,-864.61181640625,-213.28205871582,0,63667,190587
136442,84.63074493408,-862.62976074219,-213.28753662109,0,63767,190587
136443,84.4412612915,-860.64782714844,-213.2742767334,0,63833,190587
136444,84.24987792969,-858.66638183594,-213.24296569824,0,63900,190587
136445,84.05668640137,-856.68536376953,-213.19563293457,0,63967,190587
136446,83.86187744141,-854.70489501953,-213.13485717773,0,64033,190587
136447,83.56717681885,-851.73516845703,-213.02296447754,0,64133,190587
136448,83.27109527588,-848.76641845703,-212.8882598877,0,64267,190587
136449,82.87515258789,-844.80938720703,-212.68618774414,0,64400,190587
136450,82.37857818604,-839.86444091797,-212.4118347168,0,64600,190587
136451,81.78025817871,-833.93176269531,-212.06350708008,0,64800,190587
136452,80.77558135986,-824.04620361328,-211.45944213867,0,65167,190587
136453,79.95992279053,-816.13903808594,-210.97518920898,0,65467,190587
136454,79.53848266602,-812.18682861328,-210.7339630127,0,65600,190587
136455,79.20970153809,-809.23077392578,-210.54573059082,0,65700,190587
136456,78.41604614258,-802.31689453125,-210.08389282227,0,65967,190587
136457,78.08947753906,-799.36108398438,-209.88842773438,0,66067,190587
136458,77.77523040771,-796.39105224609,-209.69767761231,0,66167,190587
136459,77.37420654297,-792.43695068359,-209.45196533203,0,66333,190587
136460,76.79360198975,-786.50286865234,-209.0987701416,0,66533,190587
136461,76.45147705078,-782.90539550781,-208.88761901856,0,66667,190587
136462,76.36594390869,-782.00598144531,-208.83483886719,0,66700,190587
136463,76.280418396,-781.10656738281,-208.78205871582,0,66733,190587
136464,76.19488525391,-780.20721435547,-208.72926330566,0,66767,190587
136465,76.10935211182,-779.30780029297,-208.67646789551,0,66800,190587
136466,76.02382659912,-778.40844726563,-208.62368774414,0,66833,190587
136467,75.93829345703,-777.50903320313,-208.57090759277,0,66867,190587
136468,75.85276794434,-776.60968017578,-208.51812744141,0,66900,190587
136469,75.76724243164,-775.71026611328,-208.46533203125,0,66933,190587
136470,75.68170928955,-774.81085205078,-208.41255187988,0,66967,190587
136471,75.59617614746,-773.91149902344,-208.35975646973,0,67000,190587
136472,75.51065063477,-773.01208496094,-208.30696105957,0,67033,190587
136473,75.42511749268,-772.11273193359,-208.2541809082,0,67067,190587
136474,75.33958435059,-771.21331787109,-208.20140075684,0,67100,190587
136475,75.25405883789,-770.31390380859,-208.14862060547,0,67133,190587
136476,75.1685256958,-769.41455078125,-208.09582519531,0,67167,190587
136477,75.08299255371,-768.51519775391,-208.04304504395,0,67200,190587
136478,74.99746704102,-767.61578369141,-207.99024963379,0,67233,190587
136479,74.91193389893,-766.71643066406,-207.93746948242,0,67267,190587
136480,74.83152008057,-765.86853027344,-207.88511657715,0,67300,190587
136481,74.75109863281,-765.02069091797,-207.83277893066,0,67333,190587
136482,74.67068481445,-764.17279052734,-207.78044128418,0,67367,190587
136483,74.5902557373,-763.32495117188,-207.7281036377,0,67400,190587
136484,74.50984191895,-762.47711181641,-207.67575073242,0,67433,190587
136485,74.42942047119,-761.62921142578,-207.62339782715,0,67467,190587
136486,74.34900665283,-760.78137207031,-207.57107543945,0,67500,190587
136487,74.25434875488,-759.79248046875,-207.50634765625,0,67533,190587
136488,74.15969085693,-758.80364990234,-207.44161987305,0,67567,190587
136489,74.06503295898,-757.81475830078,-207.37690734863,0,67600,190587
136490,73.97036743164,-756.82598876953,-207.31221008301,0,67633,190587
136491,73.87435150146,-755.83758544922,-207.24243164063,0,67667,190587
136492,73.77832794189,-754.84918212891,-207.17266845703,0,67700,190587
136493,73.68230438232,-753.86077880859,-207.10289001465,0,67733,190587
136494,73.58516693115,-752.87292480469,-207.0279083252,0,67767,190587
136495,73.48802947998,-751.88507080078,-206.95294189453,0,67800,190587
136496,73.3908996582,-750.89715576172,-206.87796020508,0,67833,190587
136497,73.31713867188,-750.15667724609,-206.81665039063,0,67867,190587
136498,73.24338531494,-749.41632080078,-206.75534057617,0,67900,190587
136499,73.16963195801,-748.67590332031,-206.69404602051,0,67933,190587
136500,73.09587860107,-747.93542480469,-206.63272094727,0,67967,190587
136501,72.99636077881,-746.94903564453,-206.54342651367,0,68000,190587
136502,72.89682769775,-745.96252441406,-206.45414733887,0,68033,190587
136503,72.79632568359,-744.97686767578,-206.35737609863,0,68067,190587
136504,72.69582366943,-743.9912109375,-206.26057434082,0,68100,190587
136505,72.59452056885,-743.00646972656,-206.15571594238,0,68133,190587
136506,72.49321746826,-742.02172851563,-206.05084228516,0,68167,190587
136507,72.39167022705,-741.03778076172,-205.93896484375,0,68200,190587
136508,72.29011535645,-740.05383300781,-205.82710266113,0,68233,190587
136509,72.20964813232,-739.26702880859,-205.73387145996,0,68267,190587
136510,72.1291885376,-738.48022460938,-205.64065551758,0,68300,190587
136511,72.04872894287,-737.693359375,-205.54742431641,0,68333,190587
136512,71.96826171875,-736.90655517578,-205.45419311523,0,68367,190587
136513,71.88779449463,-736.11981201172,-205.36097717285,0,68400,190587
136514,71.78739929199,-735.1376953125,-205.23286437988,0,68433,190587
136515,71.68701171875,-734.15557861328,-205.10472106934,0,68467,190587
136516,71.58624267578,-733.17559814453,-204.96224975586,0,68500,190587
136517,71.48548126221,-732.19555664063,-204.81977844238,0,68533,190587
136518,71.38452148438,-731.21759033203,-204.66346740723,0,68567,190587
136519,71.28356933594,-730.23962402344,-204.50715637207,0,68600,190587
136520,71.20798492432,-729.50720214844,-204.38356018066,0,68633,190587
136521,71.1324005127,-728.77478027344,-204.25997924805,0,68667,190587
136522,71.05681610107,-728.04235839844,-204.13639831543,0,68700,190587
136523,70.98123168945,-727.30993652344,-204.01280212402,0,68733,190587
136524,70.87985992432,-726.33331298828,-203.84887695313,0,68767,190587
136525,70.77848052979,-725.35668945313,-203.68496704102,0,68800,190587
136526,70.67711639404,-724.38000488281,-203.52105712891,0,68833,190587
136527,70.57574462891,-723.40338134766,-203.35713195801,0,68867,190587
136528,70.47437286377,-722.4267578125,-203.19320678711,0,68900,190587
136529,70.37300109863,-721.45007324219,-203.029296875,0,68933,190587
136530,70.2716293335,-720.47344970703,-202.8653717041,0,68967,190587
136531,70.17025756836,-719.49682617188,-202.70146179199,0,69000,190587
136532,70.09447479248,-718.76519775391,-202.57313537598,0,69033,190587
136533,70.0186920166,-718.03356933594,-202.44480895996,0,69067,190587
136534,69.94290924072,-717.30200195313,-202.31648254395,0,69100,190587
136535,69.86712646484,-716.57043457031,-202.18815612793,0,69133,190587
136536,69.76794433594,-715.59600830078,-202.00996398926,0,69167,190587
136537,69.66876220703,-714.62164306641,-201.83177185059,0,69200,190587
136538,69.56958007813,-713.64727783203,-201.6535949707,0,69233,190587
136539,69.47268676758,-712.67407226563,-201.46801757813,0,69267,190587
136540,69.37579345703,-711.70086669922,-201.28245544434,0,69300,190587
136541,69.27890777588,-710.72766113281,-201.09689331055,0,69333,190587
136542,69.18166351318,-709.75567626953,-200.90502929688,0,69367,190587
136543,69.08441925049,-708.78369140625,-200.71318054199,0,69400,190587
136544,68.9871673584,-707.81176757813,-200.52131652832,0,69433,190587
136545,68.90665435791,-707.03515625,-200.36402893066,0,69467,190587
136546,68.82612609863,-706.25866699219,-200.20674133301,0,69500,190587
136547,68.74559783936,-705.48217773438,-200.04943847656,0,69533,190587
136548,68.66507720947,-704.70562744141,-199.89215087891,0,69567,190587
136549,68.58455657959,-703.92907714844,-199.73483276367,0,69600,190587
136550,68.48486328125,-702.95922851563,-199.53402709961,0,69633,190587
136551,68.38516998291,-701.9892578125,-199.33322143555,0,69667,190587
136552,68.28548431396,-701.01934814453,-199.1324005127,0,69700,190587
136553,68.18579101563,-700.04949951172,-198.93159484863,0,69733,190587
136554,68.09011077881,-699.07977294922,-198.72798156738,0,69767,190587
136555,67.9944229126,-698.11004638672,-198.52436828613,0,69800,190587
136556,67.89872741699,-697.14031982422,-198.32075500488,0,69833,190587
136557,67.83082580566,-696.41290283203,-198.16661071777,0,69867,190587
136558,67.76291656494,-695.685546875,-198.01249694824,0,69900,190587
136559,67.69502258301,-694.95819091797,-197.85835266113,0,69933,190587
136560,67.62711334229,-694.23077392578,-197.70422363281,0,69967,190587
136561,67.5428314209,-693.2607421875,-197.49723815918,0,70000,190587
136562,67.45854949951,-692.29071044922,-197.29023742676,0,70033,190587
136563,67.37425994873,-691.32061767578,-197.08322143555,0,70067,190587
136564,67.29699707031,-690.35015869141,-196.87506103516,0,70100,190587
136565,67.21973419189,-689.37976074219,-196.66690063477,0,70133,190587
136566,67.14247131348,-688.40942382813,-196.45874023438,0,70167,190587
136567,67.07283782959,-687.43865966797,-196.24943542481,0,70200,190587
136568,67.0032043457,-686.46795654297,-196.04013061523,0,70233,190587
136569,66.93357086182,-685.49719238281,-195.83084106445,0,70267,190587
136570,66.88612365723,-684.77056884766,-195.67318725586,0,70300,190587
136571,66.83866119385,-684.0439453125,-195.51554870606,0,70333,190587
136572,66.79122161865,-683.31726074219,-195.35791015625,0,70367,190587
136573,66.74375915527,-682.59063720703,-195.20027160645,0,70400,190587
136574,66.68481445313,-681.61975097656,-194.98854064941,0,70433,190587
136575,66.62586212158,-680.64880371094,-194.77680969238,0,70467,190587
136576,66.56690979004,-679.67791748047,-194.56507873535,0,70500,190587
136577,66.50796508789,-678.70697021484,-194.35334777832,0,70533,190587
136578,66.45246887207,-677.73486328125,-194.14031982422,0,70567,190587
136579,66.39697265625,-676.76275634766,-193.92727661133,0,70600,190587
136580,66.34147644043,-675.79064941406,-193.71421813965,0,70633,190587
136581,66.285987854,-674.81854248047,-193.50117492676,0,70667,190587
136582,66.23049163818,-673.84643554688,-193.28814697266,0,70700,190587
136583,66.18356323242,-672.98352050781,-193.09785461426,0,70733,190587
136584,66.13663482666,-672.12060546875,-192.90754699707,0,70767,190587
136585,66.0897064209,-671.25769042969,-192.71725463867,0,70800,190587
136586,66.04277801514,-670.39483642578,-192.52694702148,0,70833,190587
136587,65.99584960938,-669.53192138672,-192.33665466309,0,70867,190587
136588,65.94892883301,-668.66906738281,-192.14636230469,0,70900,190587
136589,65.90200042725,-667.80609130859,-191.95606994629,0,70933,190587
136590,65.85507965088,-666.94323730469,-191.76577758789,0,70967,190587
136591,65.80814361572,-666.08038330078,-191.57548522949,0,71000,190587
136592,65.76216125488,-665.23126220703,-191.38656616211,0,71033,190587
136593,65.71617126465,-664.38220214844,-191.19766235352,0,71067,190587
136594,65.67018127441,-663.53314208984,-191.00874328613,0,71100,190587
136595,65.62419128418,-662.68408203125,-190.81982421875,0,71133,190587
136596,65.57820892334,-661.8349609375,-190.63092041016,0,71167,190587
136597,65.53221893311,-660.98596191406,-190.44200134277,0,71200,190587
136598,65.48623657227,-660.13684082031,-190.25309753418,0,71233,190587
136599,65.44024658203,-659.28778076172,-190.0641784668,0,71267,190587
136600,65.38446807861,-658.31817626953,-189.84600830078,0,71300,190587
136601,65.32869720459,-657.34844970703,-189.62782287598,0,71333,190587
136602,65.27292633057,-656.37878417969,-189.40963745117,0,71367,190587
136603,65.21370697021,-655.41003417969,-189.18798828125,0,71400,190587
136604,65.15449523926,-654.44140625,-188.96633911133,0,71433,190587
136605,65.09527587891,-653.47271728516,-188.74468994141,0,71467,190587
136606,65.03322601318,-652.50579833984,-188.51617431641,0,71500,190587
136607,64.97116851807,-651.53887939453,-188.28765869141,0,71533,190587
136608,64.9055557251,-650.57452392578,-188.04972839356,0,71567,190587
136609,64.87088012695,-650.09387207031,-187.92517089844,0,71600,190587
136610,64.8362121582,-649.61315917969,-187.80062866211,0,71633,190587
136611,64.7658996582,-648.65496826172,-187.54028320313,0,71667,190587
136612,64.6955947876,-647.69665527344,-187.27995300293,0,71700,190587
136613,64.6252822876,-646.73840332031,-187.01960754395,0,71733,190587
136614,64.5549697876,-645.78015136719,-186.75926208496,0,71767,190587
136615,64.48466491699,-644.82189941406,-186.49893188477,0,71800,190587
136616,64.41242218018,-643.86657714844,-186.22846984863,0,71833,190587
136617,64.34017181396,-642.91131591797,-185.9580078125,0,71867,190587
136618,64.26553344727,-641.95855712891,-185.67912292481,0,71900,190587
136619,64.19089508057,-641.005859375,-185.40022277832,0,71933,190587
136620,64.13977813721,-640.37225341797,-185.20953369141,0,71967,190587
136621,64.08866119385,-639.73858642578,-185.01884460449,0,72000,190587
136622,64.03755950928,-639.10504150391,-184.82814025879,0,72033,190587
136623,63.95930862427,-638.15643310547,-184.53651428223,0,72067,190587
136624,63.88106155396,-637.20782470703,-184.24487304688,0,72100,190587
136625,63.80281066895,-636.25927734375,-183.95324707031,0,72133,190587
136626,63.72733688354,-635.27734375,-183.95491027832,0,72167,190587
136627,63.65059280396,-634.287109375,-184.02229309082,0,72200,190587
136628,63.57385253906,-633.296875,-184.08967590332,0,72233,190587
136629,63.49454879761,-632.30645751953,-184.15142822266,0,72267,190587
136630,63.41524887085,-631.31610107422,-184.21318054199,0,72300,190587
136631,63.35371780396,-630.57318115234,-184.25495910645,0,72333,190587
136632,63.29219436646,-629.83032226563,-184.2967376709,0,72367,190587
136633,63.23066711426,-629.08740234375,-184.33853149414,0,72400,190587
136634,63.16913604736,-628.34454345703,-184.38032531738,0,72433,190587
136635,63.08430480957,-627.35382080078,-184.42987060547,0,72467,190587
136636,62.99946594238,-626.36315917969,-184.47940063477,0,72500,190587
136637,62.91463088989,-625.37255859375,-184.52894592285,0,72533,190587
136638,62.82741928101,-624.38189697266,-184.57322692871,0,72567,190587
136639,62.74021530151,-623.39129638672,-184.61750793457,0,72600,190587
136640,62.65300750732,-622.40063476563,-184.66181945801,0,72633,190587
136641,62.56384277344,-621.40985107422,-184.69999694824,0,72667,190587
136642,62.47467803955,-620.41912841797,-184.73817443848,0,72700,190587
